TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
10702.515606	 6414678	-0.098013	0.000000	2.878158	0.215483	1.187649	-0.615517	-3.418241	1.052454	-0.116405	0.103346	0.000000	-0.232635	-43.527733	737.842651	-22.326265	171.648300	15.318736	76.253273
10702.517276	 6414679	-0.114322	0.000000	2.564715	0.346786	1.253536	-0.210015	-3.214963	1.212281	-0.143307	0.103203	0.000000	-0.232338	-43.604591	740.130310	-22.920849	171.960419	15.367788	76.383629
10702.518940	 6414680	-0.140857	0.000000	2.352712	0.402288	1.332904	0.063098	-3.135938	1.277916	-0.187748	0.103019	0.000000	-0.232312	-43.683308	742.399963	-23.361416	172.468079	15.315407	76.481369
10702.520609	 6414681	-0.165609	0.000000	2.251941	0.435949	1.385499	0.183302	-3.120062	1.236805	-0.229450	0.102815	0.000000	-0.232454	-43.791977	744.746216	-23.655334	173.119415	15.171206	76.571373
10702.522269	 6414682	-0.178424	0.000000	2.235347	0.491020	1.391412	0.151866	-3.110289	1.091352	-0.248262	0.102619	0.000000	-0.232658	-43.954590	747.189514	-23.827930	173.839828	14.957575	76.675575
10702.523935	 6414683	-0.174489	0.000000	2.244682	0.564207	1.370220	-0.017907	-3.075707	0.864558	-0.239088	0.102447	0.000000	-0.232851	-44.167088	749.745728	-23.935429	174.578888	14.702489	76.808937
10702.525609	 6414684	-0.157771	0.000000	2.223182	0.612927	1.349181	-0.302134	-2.999475	0.592648	-0.212861	0.102306	0.000000	-0.232988	-44.397709	752.395081	-24.048395	175.298965	14.436250	76.974419
10702.527276	 6414685	-0.138903	0.000000	2.142293	0.596061	1.328812	-0.659596	-2.846706	0.315885	-0.184576	0.102196	0.000000	-0.233016	-44.611103	755.129211	-24.239691	175.957031	14.194925	77.171272
10702.528937	 6414686	-0.125272	0.000000	2.024639	0.505613	1.265128	-1.038687	-2.561427	0.056595	-0.158485	0.102121	0.000000	-0.232864	-44.785042	758.000000	-24.569883	176.511215	14.018698	77.407806
10702.530604	 6414687	-0.113969	0.000000	1.895816	0.360032	1.109834	-1.377876	-2.104041	-0.181882	-0.126486	0.102087	0.000000	-0.232466	-44.920826	761.066101	-25.077900	176.922302	13.938776	77.694832
10702.532276	 6414688	-0.088953	0.000000	1.695554	0.182815	0.871960	-1.623335	-1.478456	-0.391637	-0.077563	0.102093	0.000000	-0.231807	-45.034325	764.313293	-25.774296	177.173492	13.968145	78.031395
10702.533936	 6414689	-0.012245	0.000000	1.210075	-0.005394	0.609886	-1.745780	-0.738007	-0.552167	-0.007468	0.102130	0.000000	-0.230956	-45.144646	767.648010	-26.631508	177.293121	14.096383	78.399956
10702.535607	 6414690	0.213081	0.000000	-0.143167	-0.196609	0.370513	-1.743526	0.053045	-0.643647	0.078949	0.102183	0.000000	-0.229996	-45.270412	771.056213	-27.618847	177.339752	14.297470	78.789101
10702.537276	 6414691	1.063631	0.000000	-5.071521	-0.378230	0.160691	-1.632438	0.814947	-0.656049	0.170916	0.102243	0.000000	-0.229028	-45.417419	774.472717	-28.670382	177.375656	14.542988	79.184280
10702.538935	 6414692	-4.491404	0.000000	25.248030	-0.523342	-0.059409	-1.433888	1.499959	-0.606441	0.266830	0.102303	0.000000	-0.228123	-45.578072	777.883301	-29.710659	177.453079	14.812535	79.579453
10702.540607	 6414693	-1.105711	0.000000	6.143710	-0.606171	-0.340857	-1.160971	2.094128	-0.523304	0.376890	0.102363	0.000000	-0.227316	-45.736134	781.349243	-30.677505	177.613159	15.092854	79.981506
10702.542270	 6414694	-0.734537	0.000000	3.763446	-0.620122	-0.680468	-0.844076	2.560903	-0.426680	0.499828	0.102422	0.000000	-0.226663	-45.873672	784.812073	-31.492592	177.888107	15.369276	80.381973
10702.543941	 6414695	-0.604778	0.000000	2.828289	-0.588423	-1.025013	-0.520470	2.899034	-0.324483	0.619905	0.102465	0.000000	-0.226200	-45.982124	788.254761	-32.125957	178.303513	15.634010	80.768494
10702.545605	 6414696	-0.548257	0.000000	2.386347	-0.549419	-1.301235	-0.239834	3.105199	-0.209089	0.713411	0.102469	0.000000	-0.225954	-46.048988	791.559509	-32.561050	178.856400	15.863653	81.109985
10702.547272	 6414697	-0.523419	0.000000	2.156125	-0.520691	-1.461991	-0.034278	3.152236	-0.052780	0.765235	0.102415	0.000000	-0.225904	-46.069141	794.685791	-32.811157	179.522827	16.038527	81.388008
10702.548934	 6414698	-0.515654	0.000000	2.029682	-0.473571	-1.508747	0.092136	3.062276	0.144316	0.777992	0.102306	0.000000	-0.225980	-46.056587	797.612732	-32.901169	180.244354	16.142200	81.600304
10702.550601	 6414699	-0.515486	0.000000	1.964407	-0.360081	-1.485110	0.161725	2.917361	0.359559	0.765554	0.102153	0.000000	-0.226086	-46.039673	800.407104	-32.877472	180.960938	16.170595	81.764053
10702.552268	 6414700	-0.515358	0.000000	1.969272	-0.166672	-1.418396	0.211908	2.793207	0.577060	0.730982	0.101975	0.000000	-0.226141	-46.039532	803.115601	-32.797768	181.617416	16.134869	81.897636
10702.553942	 6414701	-0.515913	0.000000	2.122040	0.078279	-1.292031	0.283968	2.741742	0.797207	0.666575	0.101784	0.000000	-0.226084	-46.062080	805.772400	-32.731850	182.171906	16.051243	82.014458
10702.555602	 6414702	-0.529806	0.000000	2.586137	0.329183	-1.077038	0.405591	2.785369	1.025396	0.570622	0.101591	0.000000	-0.225872	-46.096584	808.348145	-32.755249	182.583115	15.937107	82.120895
10702.557276	 6414703	-0.577499	0.000000	3.738017	0.558550	-0.785717	0.587566	2.937022	1.258368	0.453751	0.101405	0.000000	-0.225466	-46.129810	810.900391	-32.936043	182.830215	15.811412	82.229691
10702.558939	 6414704	-0.678601	0.000000	6.352730	0.751506	-0.506461	0.818405	3.217408	1.462823	0.343685	0.101247	0.000000	-0.224840	-46.169495	813.442810	-33.315197	182.894745	15.699943	82.359024
10702.560603	 6414705	-0.801856	0.000000	10.841289	0.907669	-0.335621	1.087195	3.638562	1.604653	0.269119	0.101135	0.000000	-0.223995	-46.243881	816.059875	-33.903778	182.793472	15.625818	82.531853
10702.562268	 6414706	-0.795802	0.000000	13.262744	1.020843	-0.314519	1.366696	4.171379	1.662074	0.250295	0.101073	0.000000	-0.222980	-46.385044	818.774719	-34.680435	182.570465	15.606259	82.755692
10702.563942	 6414707	-0.697747	0.000000	11.469043	1.081451	-0.414128	1.605078	4.749646	1.631423	0.288956	0.101056	0.000000	-0.221858	-46.615257	821.580994	-35.599728	182.274567	15.640644	83.025978
10702.565602	 6414708	-0.627493	0.000000	8.884331	1.078365	-0.594711	1.742899	5.283609	1.518670	0.373177	0.101082	0.000000	-0.220699	-46.930305	824.413574	-36.578884	181.947525	15.709064	83.333611
10702.567268	 6414709	-0.572249	0.000000	6.631521	1.007049	-0.862773	1.741452	5.721498	1.331816	0.493721	0.101146	0.000000	-0.219529	-47.319847	827.292847	-37.547359	181.614960	15.789845	83.677490
