Devices
1000
		Delsys Trigno - Voltage		
Frame	Sub Frame	EMG 1	EMG 2
		V	V
466	0	0.0050354	0.00762939
466	1	0.000305176	0.0125122
466	2	-0.00442505	0.00823975
466	3	-0.00396729	0.00762939
466	4	-0.00991821	0.0112915
466	5	-0.00579834	0.0088501
466	6	-0.00717163	0.0131226
466	7	-0.00488281	0.0088501
466	8	-0.0062561	0.00701904
466	9	-0.00762939	0.00686646
467	0	-0.00259399	0.00976563
467	1	0.000152588	0.0109863
467	2	0.00137329	0.00900269
467	3	-0.00396729	0.0119019
467	4	-0.00152588	0.00946045
467	5	-0.0106812	0.00839233
467	6	-0.00701904	0.00778198
467	7	-0.0012207	0.00549316
467	8	-0.00656128	0.0164795
467	9	-0.00335693	0.00991821
468	0	-0.000610352	0.0105286
468	1	0.00152588	0.00991821
468	2	0.000305176	0.0100708
468	3	0.00213623	0.0100708
468	4	0.00198364	0.00732422
468	5	-0.00610352	0.010376
468	6	-0.00915527	0.00793457
468	7	-0.0105286	0.00732422
468	8	-0.00534058	0.00915527
468	9	-0.00778198	0.00396729
469	0	-0.00244141	0.00930786
469	1	0.00167847	0.00518799
469	2	-0.0134277	0.0117493
469	3	-0.00518799	0.00793457
469	4	0.00564575	0.00747681
469	5	0.00137329	0.00900269
469	6	-0.0123596	0.00915527
469	7	-0.00946045	0.00808716
469	8	-0.00411987	0.00823975
469	9	-0.00839233	0.0108337
470	0	-0.00473022	0.0109863
470	1	-0.00350952	0.0100708
470	2	-0.0050354	0.00900269
470	3	-0.000762939	0.00564575
470	4	-0.00244141	0.0114441
470	5	-0.00244141	0.0062561
470	6	-0.0088501	0.0123596
470	7	0.00244141	0.00762939
470	8	0.00549316	0.00396729
470	9	-0.00457764	0.00946045
471	0	-0.00244141	0.00732422
471	1	-0.00518799	0.0123596
471	2	-0.00900269	0.00961304
471	3	-0.0137329	0.00823975
471	4	-0.0100708	0.00869751
471	5	-0.0038147	0.00396729
471	6	-0.0167847	0.00549316
471	7	-0.0144958	0.0115967
471	8	-0.0213623	0.0109863
471	9	-0.0152588	0.00915527
472	0	-0.000457764	0.00946045
472	1	0.0140381	0.0108337
472	2	0.0216675	0.00915527
472	3	-0.00411987	0.00808716
472	4	-0.0183105	0.00976563
472	5	-0.0546265	0.00854492
472	6	-0.065155	0.0117493
472	7	-0.0920105	0.0100708
472	8	-0.0868225	0.00915527
472	9	-0.0271606	0.00671387
473	0	0.00274658	0.00976563
473	1	0.00595093	0.0105286
473	2	0.0518799	0.00732422
473	3	0.0871277	0.00793457
473	4	0.0926208	0.0038147
473	5	0.0558472	0.0115967
473	6	0.0114441	0.010376
473	7	-0.00579834	0.00839233
473	8	-0.00854492	0.00869751
473	9	-0.108337	0.00778198
474	0	-0.218811	0.0100708
474	1	-0.211487	0.00915527
474	2	-0.137329	0.00747681
474	3	-0.0576782	0.0125122
474	4	0.0569153	0.00717163
474	5	0.135498	0.012207
474	6	0.134888	0.0111389
474	7	0.139008	0.0109863
474	8	0.168304	0.010376
474	9	0.157166	0.00823975
475	0	0.102997	0.00915527
475	1	0.00976563	0.00518799
475	2	0.000915527	0.0123596
475	3	0.0883484	0.0062561
475	4	0.135498	0.0088501
475	5	0.078125	0.00900269
475	6	-0.00915527	0.00152588
475	7	-0.039978	0.00762939
475	8	-0.000762939	0.00793457
475	9	0.0473022	0.00778198
476	0	-0.0137329	0.0109863
476	1	-0.093689	0.00808716
476	2	-0.0875854	0.0128174
476	3	-0.0421143	0.00701904
476	4	-0.11261	0.0102234
476	5	-0.206451	0.0117493
476	6	-0.214844	0.0109863
476	7	-0.372162	0.0134277
476	8	-0.372925	0.00823975
476	9	-0.167694	0.0131226
477	0	-0.00778198	0.0062561
477	1	0.0798035	0.00946045
477	2	0.0999451	0.0128174
477	3	0.0488281	0.0108337
477	4	0.0376892	0.00717163
477	5	0.0762939	0.00595093
477	6	0.0845337	0.00762939
477	7	0.0886536	0.00869751
477	8	0.0808716	0.00656128
477	9	0.0636292	0.0114441
478	0	0.043335	0.00717163
478	1	0.000457764	0.0111389
478	2	-0.0169373	0.00930786
478	3	-0.0338745	0.0102234
478	4	-0.0465393	0.00686646
478	5	-0.0488281	0.00564575
478	6	-0.0515747	0.0111389
478	7	-0.0559998	0.00793457
478	8	-0.0448608	0.0111389
478	9	-0.0468445	0.0119019
479	0	-0.0730896	0.00930786
479	1	-0.104523	0.00778198
479	2	-0.110168	0.00869751
479	3	-0.0872803	0.0115967
479	4	-0.0700378	0.00823975
479	5	-0.0378418	0.00808716
479	6	0.0109863	0.00640869
479	7	0.00671387	0.00518799
479	8	-0.00259399	0.00793457
479	9	-0.00991821	0.00747681
480	0	0.00274658	0.01297
480	1	0.0384521	0.0100708
480	2	0.0480652	0.00686646
480	3	0.045929	0.0119019
480	4	0.0346375	0.00656128
480	5	0.020752	0.0120544
480	6	0.0210571	0.00686646
480	7	0.0146484	0.00976563
480	8	0.0210571	0.0108337
480	9	0.032196	0.00808716
481	0	0.0296021	0.00930786
481	1	0.0213623	0.00717163
481	2	0.0109863	0.0132751
481	3	0.0187683	0.00244141
481	4	0.0401306	0.0100708
481	5	0.0813293	0.00808716
481	6	0.103912	0.00579834
481	7	0.0695801	0.0114441
481	8	0.0669861	0.00976563
481	9	0.0567627	0.0119019
482	0	0.0856018	0.00823975
482	1	0.0898743	0.0115967
482	2	0.0576782	0.00732422
482	3	0.0161743	0.0088501
482	4	-0.00823975	0.01297
482	5	0.0450134	0.00900269
482	6	0.148315	0.00854492
482	7	0.0985718	0.0114441
482	8	0.0271606	0.0102234
482	9	0.0660706	0.0109863
483	0	-0.0822449	0.0125122
483	1	-0.246277	0.00778198
483	2	-0.131378	0.0102234
483	3	0.0708008	0.00701904
483	4	0.117798	0.0114441
483	5	0.0588989	0.0144958
483	6	0.0123596	0.00823975
483	7	0.00396729	0.00946045
483	8	0.0215149	0.00579834
483	9	0.058136	0.00823975
484	0	0.0691223	0.00793457
484	1	0.102997	0.00778198
484	2	0.152283	0.00152588
484	3	0.153503	0.00854492
484	4	0.127411	0.0100708
484	5	0.075531	0.0111389
484	6	0.0765991	0.00900269
484	7	-0.0196838	0.00762939
484	8	-0.104065	0.0115967
484	9	-0.102386	0.00488281
485	0	-0.125122	0.0102234
485	1	-0.135956	0.0088501
485	2	-0.180817	0.00701904
485	3	-0.117645	0.00961304
485	4	-0.0791931	0.0088501
485	5	-0.0549316	0.00640869
485	6	0.00793457	0.00915527
485	7	0.00793457	0.00946045
485	8	0.0471497	0.00701904
485	9	-0.0650024	0.0062561
486	0	-0.488281	0.0115967
486	1	-0.389099	0.00869751
486	2	-0.184479	0.00442505
486	3	-0.152435	0.0088501
486	4	-0.0596619	0.00473022
486	5	0.167389	0.0154114
486	6	0.34317	0.0117493
486	7	0.3302	0.00915527
486	8	0.214691	0.00656128
486	9	0.140381	0.0123596
487	0	0.105743	0.0125122
487	1	0.059967	0.00778198
487	2	0.039978	0.0115967
487	3	-0.0559998	0.00762939
487	4	-0.159454	0.00976563
487	5	-0.179443	0.00686646
487	6	-0.123444	0.00686646
487	7	-0.0543213	0.0100708
487	8	-0.0994873	0.00564575
487	9	-0.143433	0.00717163
488	0	-0.12558	0.00808716
488	1	-0.088501	0.0115967
488	2	-0.0559998	0.0123596
488	3	-0.0326538	0.00869751
488	4	-0.0296021	0.0106812
488	5	-0.0494385	0.00976563
488	6	-0.0918579	0.0137329
488	7	-0.118408	0.00961304
488	8	-0.127258	0.0125122
488	9	0.00289917	0.00640869
489	0	0.0985718	0.00640869
489	1	0.0187683	0.0131226
489	2	-0.010376	0.00656128
489	3	-0.0012207	0.012207
489	4	-0.0317383	0.00610352
489	5	-0.0012207	0.00305176
489	6	0.0338745	0.00793457
489	7	0.0630188	0.00518799
489	8	0.0524902	0.00778198
489	9	0.0679016	0.00518799
490	0	0.0654602	0.00961304
490	1	-0.0038147	0.00701904
490	2	-0.040741	0.00610352
490	3	-0.0450134	0.0111389
490	4	-0.0541687	0.00854492
490	5	-0.0358582	0.0146484
490	6	0.0788879	0.00854492
490	7	0.176086	0.0149536
490	8	0.202179	0.00854492
490	9	0.25177	0.00839233
491	0	0.407715	0.00839233
491	1	0.230408	0.00823975
491	2	-0.184021	0.0088501
491	3	-0.270844	0.00274658
491	4	-0.481873	0.00930786
491	5	-0.452271	0.00411987
491	6	-0.0740051	0.00579834
491	7	0.167389	0.00518799
491	8	0.183716	0.00427246
491	9	0.138855	0.0100708
492	0	0.132294	0.00411987
492	1	0.103302	0.00549316
492	2	0.151367	0.0088501
492	3	0.10376	0.00823975
492	4	0.0241089	0.0115967
492	5	0.0837708	0.00305176
492	6	0.153198	0.0100708
492	7	0.157166	0.00518799
492	8	-0.0354004	0.00808716
492	9	-0.194244	0.0120544
493	0	-0.0479126	0.00686646
493	1	0.317993	0.0125122
493	2	0.216675	0.0164795
493	3	0.135193	0.00946045
493	4	0.0689697	0.00686646
493	5	-0.302124	0.00396729
493	6	-0.576782	0.0100708
493	7	-0.588379	0.00213623
493	8	-0.249634	0.0143433
493	9	0.184174	-0.00320435
494	0	0.360413	0.00595093
494	1	0.267792	0.01297
494	2	0.0627136	0.00350952
494	3	0.000762939	0.01297
494	4	0.179138	0.00762939
494	5	0.341949	0.0106812
494	6	0.163116	0.00762939
494	7	-0.172272	0.0134277
494	8	-0.28244	0.0157166
494	9	-0.392609	0.00595093
495	0	-0.300903	0.00793457
495	1	-0.10376	0.00946045
495	2	0.0276184	0.0109863
495	3	0.0259399	0.0088501
495	4	-0.00900269	0.01297
495	5	-0.0219727	0.00961304
495	6	-0.0828552	0.00396729
495	7	-0.106049	0.0109863
495	8	-0.157318	0.00640869
495	9	-0.160828	0.010376
496	0	-0.149689	0.0140381
496	1	-0.141296	0.00701904
496	2	-0.135803	0.0100708
496	3	-0.174255	0.00640869
496	4	-0.173492	0.00762939
496	5	-0.124817	0.000610352
496	6	-0.0772095	0.00976563
496	7	-0.0585938	0.0105286
496	8	-0.0686646	0.0112915
496	9	-0.0485229	0.0114441
497	0	-0.0360107	0.00717163
497	1	-0.0498962	0.0123596
497	2	-0.0416565	0.00671387
497	3	-0.0314331	0.00549316
497	4	-0.0164795	0.00961304
497	5	0.00549316	0.0131226
497	6	0.043335	0.0111389
497	7	0.0695801	0.00762939
497	8	0.0686646	0.00701904
497	9	0.0691223	0.00671387
498	0	0.0862122	0.00778198
498	1	0.0831604	0.00442505
498	2	0.080719	0.00930786
498	3	0.0608826	0.00518799
498	4	0.0532532	0.00976563
498	5	0.0479126	0.0108337
498	6	0.0239563	0.0114441
498	7	0.0378418	0.00701904
498	8	0.0965881	0.00534058
498	9	0.160828	0.00823975
499	0	0.157623	0.00976563
499	1	0.259857	0.00823975
499	2	0.418396	0.00946045
499	3	0.09552	0.0062561
499	4	-0.0634766	0.00610352
499	5	0.105743	0.00930786
499	6	0.135193	0.0109863
499	7	0.148315	0.00671387
499	8	0.106812	0.00946045
499	9	0.160675	0.010376
500	0	0.302734	0.00991821
500	1	0.260925	0.0111389
500	2	0.0170898	0.00991821
500	3	0.0660706	0.00915527
500	4	-0.111847	0.00793457
500	5	0.00427246	0.00793457
500	6	-0.228577	0.0138855
500	7	-0.185242	0.00442505
500	8	0.166473	0.0115967
500	9	0.267639	0.00686646
501	0	0.239258	0.0106812
501	1	0.246124	0.0102234
501	2	0.218658	0.0105286
501	3	0.183563	0.00946045
501	4	0.0996399	0.0123596
501	5	0.0268555	0.015564
501	6	0.0364685	0.0038147
501	7	0.125732	0.0119019
501	8	-0.169983	0.0108337
501	9	-0.249939	0.0108337
502	0	-0.00167847	0.00305176
502	1	0.117035	0.00762939
502	2	0.154266	0.012207
502	3	0.163879	0.00900269
502	4	0.214691	0.00656128
502	5	0.395966	-0.000305176
502	6	0.0827026	0.00534058
502	7	-0.185242	0.00732422
502	8	0.20874	0.00808716
502	9	0.189209	0.0138855
503	0	-0.476074	0.000152588
503	1	-0.550842	0.00747681
503	2	-0.492554	0.00640869
503	3	-0.300751	0.00579834
503	4	0.0366211	0.00946045
503	5	0.222015	0.012207
503	6	0.202789	0.0167847
503	7	0.177002	0.00579834
503	8	0.212402	0.00640869
503	9	0.14801	0.00823975
504	0	-0.102844	0.0219727
504	1	-0.141144	0.012207
504	2	-0.105591	0.00518799
504	3	-0.112	0.00747681
504	4	-0.154266	0.00656128
504	5	-0.159607	0.0115967
504	6	-0.173035	0.014801
504	7	-0.180054	0.000152588
504	8	-0.198975	0.00869751
504	9	-0.198975	0.00366211
505	0	-0.168915	0.00976563
505	1	-0.110474	0.0105286
505	2	-0.0775146	0.0184631
505	3	-0.0793457	0.0112915
505	4	0.0582886	-0.00396729
505	5	-0.0630188	0.0238037
505	6	-0.456238	0
505	7	-0.395203	0.0219727
505	8	-0.154724	0.0146484
505	9	-0.0447083	0.0125122
506	0	-0.0119019	0.00656128
506	1	0.0209045	0.00396729
506	2	0.0340271	0.00915527
506	3	0.017395	0.0038147
506	4	-0.0437927	0.0105286
506	5	-0.0213623	0.00518799
506	6	0.0343323	0.00640869
506	7	0.137177	0.00762939
506	8	0.088501	0.0012207
506	9	0.0215149	0.00869751
507	0	0.0543213	0.0111389
507	1	0.0534058	0.012207
507	2	0.0463867	0.00823975
507	3	0.0106812	0.0137329
507	4	0.0372314	-0.0038147
507	5	0.0848389	0.00442505
507	6	-0.111694	0.0115967
507	7	-0.260925	0.0088501
507	8	-0.0187683	0.0120544
507	9	0.21759	0.00793457
508	0	-0.198669	0.0112915
508	1	-0.447845	0.00305176
508	2	-0.182648	0.0138855
508	3	0.00106812	0.0186157
508	4	0.181274	-0.00259399
508	5	0.263824	0.0106812
508	6	-0.259552	0.00793457
508	7	-0.508118	0.00595093
508	8	-0.131531	0.010376
508	9	0.235138	0.00839233
509	0	0.0439453	0.0268555
509	1	-0.223083	0.00167847
509	2	-0.192108	0.00991821
509	3	0.00534058	0.00335693
509	4	0.158234	0.00961304
509	5	0.118256	0.00976563
509	6	0.0622559	0.00930786
509	7	0.0546265	0.0161743
509	8	-0.0642395	0.017395
509	9	-0.0250244	0.00915527
510	0	-0.0167847	0.0164795
510	1	-0.0350952	0.0169373
510	2	-0.0686646	0.0109863
510	3	-0.149841	0.00946045
510	4	-0.0219727	0.0158691
510	5	0.24231	0.00778198
510	6	0.344391	-0.0038147
510	7	0.250244	0.0100708
510	8	0.0437927	0.00717163
510	9	-0.00854492	0.0117493
511	0	-0.0514221	0.0149536
511	1	-0.0502014	0.00930786
511	2	0.144196	0.00808716
511	3	-0.110321	0.00793457
511	4	-0.421143	0.0222778
511	5	-0.330658	0.00991821
511	6	-0.143738	0.0120544
511	7	0.0552368	-0.0175476
511	8	0.173187	-0.00427246
511	9	0.184174	0.010376
512	0	0.158997	0.0112915
512	1	0.201721	0.0175476
512	2	0.292664	0.012207
512	3	-0.120087	0.010376
512	4	-0.358734	0.00930786
512	5	-0.193481	0.0105286
512	6	-0.0778198	0.00915527
512	7	-0.062561	0.00274658
512	8	-0.00961304	0.00900269
512	9	-0.0393677	0.0132751
513	0	-0.222015	0.0160217
513	1	-0.144806	0.00366211
513	2	-0.043335	0.00732422
513	3	0.00610352	0.00595093
513	4	0.0492859	0.00915527
513	5	-0.0474548	0.0128174
513	6	-0.0396729	0.0114441
513	7	0.0845337	0.0187683
513	8	0.101624	-0.00274658
513	9	0.0860596	0.0105286
514	0	0.0813293	0.00534058
514	1	-0.0802612	0.00320435
514	2	-0.174103	0.00915527
514	3	-0.137939	0.0088501
514	4	-0.0947571	0.00640869
514	5	0.00915527	0.00701904
514	6	0.055542	0.0144958
514	7	0.0785828	0.00823975
514	8	0.139771	0.00930786
514	9	0.179901	0.0125122
515	0	0.065918	0.0117493
515	1	0.0663757	0.0167847
515	2	0.0132751	-0.00427246
515	3	-0.193787	0.0106812
515	4	-0.152893	0.0088501
515	5	0.0108337	-0.00656128
515	6	0.0706482	0.0114441
515	7	0.102844	0.00289917
515	8	0.118256	0.00839233
515	9	0.0788879	0.00534058
516	0	0.00564575	0.0236511
516	1	-0.0115967	0.0012207
516	2	0.00274658	0.0088501
516	3	0.0479126	0.017395
516	4	0.0358582	0.00823975
516	5	-0.0997925	0.012207
516	6	-0.0346375	0.00228882
516	7	0.00869751	0.0205994
516	8	-0.254059	0.00854492
516	9	-0.273743	0.0117493
517	0	-0.0675964	0.00732422
517	1	0.114899	-0.00640869
517	2	0.147858	0.0161743
517	3	0.0921631	0.00350952
517	4	0.0204468	0.000457764
517	5	-0.00411987	0.00534058
517	6	-0.0115967	0.00595093
517	7	-0.0106812	0.014801
517	8	0.0158691	-0.00701904
517	9	0.0643921	0.0143433
518	0	0.0886536	0.0125122
518	1	0.0268555	0.00640869
518	2	-0.0312805	0.0088501
518	3	-0.06073	0.00762939
518	4	-0.0485229	0.0135803
518	5	0.032959	0.0146484
518	6	0.0418091	0.014801
518	7	0.0384521	-0.00839233
518	8	0.0422668	0.0233459
518	9	0.210266	0.00823975
519	0	0.0860596	0.00778198
519	1	-0.171967	0.00900269
519	2	-0.0723267	0.00640869
519	3	0.0453186	0.0125122
519	4	0.0653076	0.00640869
519	5	0.045166	0.0135803
519	6	0.022583	0.0117493
519	7	-0.0169373	0.00747681
519	8	-0.0196838	0.00442505
519	9	-0.0224304	0.00793457
520	0	-0.0309753	0.0257874
520	1	-0.0318909	-0.00228882
520	2	-0.0151062	0.0117493
520	3	0.100403	0.00473022
520	4	0.00656128	0.00274658
520	5	-0.228882	0.0132751
520	6	-0.144196	0.0038147
520	7	-0.0379944	0.0224304
520	8	-0.0128174	0.0105286
520	9	-0.00350952	0.00762939
521	0	-0.0273132	0.0141907
521	1	-0.0369263	-0.00762939
521	2	-0.0215149	0.00564575
521	3	-0.00686646	0.0163269
521	4	-0.00411987	-0.00717163
521	5	-0.00259399	0.00595093
521	6	-0.0120544	0.0123596
521	7	0.000305176	0.00320435
521	8	-0.00640869	0.0143433
521	9	-0.0138855	0.00610352
522	0	-0.0012207	0.00717163
522	1	-0.00305176	-0.00137329
522	2	-0.0114441	0.00518799
522	3	-0.00732422	0.0135803
522	4	0.00549316	0.0198364
522	5	0.00518799	0.00244141
522	6	-0.000610352	0.0177002
522	7	0.000610352	0.0170898
522	8	0.0398254	0.019989
522	9	0.0679016	0.01297
523	0	-0.0476074	-0.0144958
523	1	-0.0723267	0.000305176
523	2	-0.0135803	0.00762939
523	3	0.0332642	0.0177002
523	4	0.0386047	0.0117493
523	5	0.0259399	0.00640869
523	6	0.0169373	0.00732422
523	7	0.0112915	-0.00656128
523	8	0.00839233	0.0205994
523	9	0.00167847	0.00808716
524	0	0.00778198	0.0201416
524	1	0.0547791	0.00427246
524	2	0.101013	0.00137329
524	3	-0.0575256	0.00686646
524	4	-0.105438	0.0201416
524	5	-0.0125122	0.00610352
524	6	0.0160217	0.00640869
524	7	0.0239563	-0.00579834
524	8	0.0294495	-0.00305176
524	9	0.0149536	0.0109863
525	0	0.0180054	0.00762939
525	1	0.0170898	0.0154114
525	2	0.0160217	0.0105286
525	3	0.0105286	0.012207
525	4	0.0109863	0.0128174
525	5	0.0186157	0.00686646
525	6	0.0216675	0.00961304
525	7	0.0325012	0.00442505
525	8	0.0308228	0.0117493
525	9	0.025177	0.00656128
526	0	0.0216675	0.0088501
526	1	0.0297546	0.00900269
526	2	0.0299072	0.0062561
526	3	0.022583	0.0106812
526	4	0.0256348	0.00640869
526	5	0.0184631	0.0115967
526	6	0.0216675	0.00854492
526	7	0.010376	0.0106812
526	8	0.0169373	0.0100708
526	9	0.0105286	0.00778198
527	0	0.000457764	0.00778198
527	1	0.00762939	0.00671387
527	2	0.00686646	0.0134277
527	3	0.00671387	0.00793457
527	4	0.00778198	0.00946045
527	5	0.0140381	0.0138855
527	6	0.0102234	0.00930786
527	7	0.00595093	0.0050354
527	8	0.012207	0.00686646
527	9	0.0189209	0.00976563
528	0	0.0196838	0.010376
528	1	0.0160217	0.0123596
528	2	0.027771	0.00747681
528	3	0.0292969	0.0062561
528	4	0.0167847	0.0120544
528	5	0.0213623	0.00717163
528	6	0.0114441	0.0131226
528	7	0.0131226	0.0100708
528	8	0.0100708	0.0112915
528	9	0.0160217	0.00915527
529	0	0.0106812	0.012207
529	1	0.00946045	0.0120544
529	2	0.0111389	0.00808716
529	3	0.00595093	0.0154114
529	4	-0.00106812	0.00564575
529	5	0.000305176	0.0125122
529	6	-0.00595093	0.00869751
529	7	-0.0144958	0.0100708
529	8	-0.00640869	0.00808716
529	9	0.00183105	0.00686646
530	0	-0.0106812	0.0115967
530	1	-0.00961304	0.0088501
530	2	-0.00473022	0.00839233
530	3	-0.00747681	0.00930786
530	4	-0.0131226	0.0126648
530	5	-0.00701904	0.00823975
530	6	-0.000915527	0.00701904
530	7	-0.0138855	0.0105286
530	8	-0.0161743	0.00595093
530	9	-0.00198364	0.00915527
531	0	0.00228882	0.0115967
531	1	-0.00534058	0.0109863
531	2	-0.00808716	0.0119019
531	3	-0.0120544	0.0132751
531	4	-0.0134277	0.0100708
531	5	-0.0100708	0.00915527
531	6	-0.0149536	0.0115967
531	7	-0.00778198	0.00823975
531	8	-0.0125122	0.0115967
531	9	-0.00930786	0.0100708
532	0	-0.00610352	0.00549316
532	1	-0.0109863	0.0114441
532	2	-0.00778198	0.00549316
532	3	-0.0102234	0.0108337
532	4	-0.0117493	0.0106812
532	5	-0.010376	0.00961304
532	6	-0.00656128	0.00900269
532	7	-0.0117493	0.0109863
532	8	-0.00839233	0.00915527
532	9	-0.0115967	0.0114441
533	0	-0.0109863	0.0137329
533	1	-0.00488281	0.00869751
533	2	-0.00991821	0.00930786
533	3	-0.00457764	0.00839233
533	4	-0.00183105	0.00823975
533	5	-0.00366211	0.0112915
533	6	-0.00106812	0.00656128
533	7	-0.00671387	0.0105286
533	8	-0.00473022	0.00930786
533	9	-0.00610352	0.00762939
534	0	-0.00274658	0.00900269
534	1	-0.0038147	0.00991821
534	2	-0.00564575	0.00991821
534	3	-0.000457764	0.00823975
534	4	-0.00213623	0.00915527
534	5	0.0062561	0.00854492
534	6	0.00762939	0.00900269
534	7	0.00762939	0.00900269
534	8	0.00411987	0.00488281
534	9	-0.00259399	0.00747681
535	0	0.00671387	0.00823975
535	1	-0.000610352	0.0105286
535	2	0.0100708	0.0106812
535	3	0.0120544	0.00946045
535	4	0.00946045	0.00976563
535	5	0.00289917	0.00778198
535	6	0.0050354	0.00900269
535	7	-0.00183105	0.00762939
535	8	-0.00976563	0.0106812
535	9	-0.00900269	0.00869751
536	0	-0.00656128	0.0105286
536	1	-0.0170898	0.00793457
536	2	-0.0244141	0.00686646
536	3	-0.00976563	0.00686646
536	4	-0.022583	0.00900269
536	5	-0.0288391	0.0108337
536	6	-0.0279236	0.0050354
536	7	-0.0384521	0.0109863
536	8	-0.0349426	0.00427246
536	9	-0.0392151	0.0100708
537	0	-0.0309753	0.00930786
537	1	-0.0254822	0.0050354
537	2	-0.0311279	0.0131226
537	3	-0.0320435	0.0108337
537	4	-0.0350952	0.00991821
537	5	-0.0271606	0.00686646
537	6	-0.0222778	0.0117493
537	7	-0.0151062	0.0088501
537	8	-0.0166321	0.00823975
537	9	-0.0212097	0.0105286
538	0	-0.0250244	0.00473022
538	1	-0.0300598	0.00915527
538	2	-0.0209045	0.00640869
538	3	-0.0245667	0.012207
538	4	-0.0213623	0.010376
538	5	-0.0256348	0.00442505
538	6	-0.0344849	0.0100708
538	7	-0.0308228	0.00457764
538	8	-0.0428772	0.00869751
538	9	-0.0346375	0.00839233
539	0	-0.0306702	0.0117493
539	1	-0.0325012	0.0106812
539	2	-0.0221252	0.0114441
539	3	-0.00335693	0.00991821
539	4	0.00152588	0.00839233
539	5	0.0137329	0.0126648
539	6	0.0314331	0.00793457
539	7	0.0312805	0.0125122
539	8	0.0408936	0.0088501
539	9	0.0923157	0.00900269
540	0	0.167236	0.00961304
540	1	0.176239	0.00244141
540	2	0.103607	0.00854492
540	3	0.057373	0.00869751
540	4	0.0485229	0.00915527
540	5	0.0846863	0.00671387
540	6	0.102081	0.00854492
540	7	0.234375	0.0100708
540	8	0.333557	0.00793457
540	9	0.347595	0.0114441
541	0	0.335236	0.0100708
541	1	0.211029	0.0146484
541	2	-0.0170898	0.0062561
541	3	-0.246277	0.00686646
541	4	-0.376892	0.0128174
541	5	-0.669861	0.00595093
541	6	-1.12473	0.01297
541	7	-1.57486	0.00579834
541	8	-1.87561	0.0106812
541	9	-2.23785	0.00640869
542	0	-2.66815	0.00717163
542	1	-3.30124	0.00976563
542	2	-3.98758	0.00686646
542	3	-4.431	0.017395
542	4	-4.71909	0.00534058
542	5	-4.61426	0.00579834
542	6	-4.56192	0.00946045
542	7	-4.48441	0.00976563
542	8	-4.43146	0.0106812
542	9	-4.35242	0.00900269
543	0	-4.29657	0.0106812
543	1	-4.23309	0.00457764
543	2	-4.17297	0.0115967
543	3	-4.11072	0.00778198
543	4	-4.04877	0.00930786
543	5	-3.992	0.0109863
543	6	-3.93509	0.00564575
543	7	-3.88	0.0105286
543	8	-3.82339	0.00747681
543	9	-3.77396	0.00823975
544	0	-3.72086	0.0111389
544	1	-3.66837	0.0117493
544	2	-3.61984	0.00946045
544	3	-3.57208	0.00930786
544	4	-3.51563	0.0120544
544	5	-3.46436	0.00671387
544	6	-3.41949	0.0126648
544	7	-3.37662	0.00762939
544	8	-3.32581	0.0088501
544	9	-3.24738	0.0100708
545	0	-1.1824	0.00930786
545	1	4.4696	0.0105286
545	2	4.99985	0.0119019
545	3	4.96384	0.0144958
545	4	4.99985	0.00717163
545	5	4.99985	0.00793457
545	6	4.99985	0.00808716
545	7	4.99985	0.00823975
545	8	4.99985	0.00808716
545	9	4.99985	0.00946045
546	0	4.99985	0.0119019
546	1	4.99985	0.00564575
546	2	4.99985	0.00946045
546	3	4.99985	0.00869751
546	4	4.99985	0.0111389
546	5	4.99985	0.00762939
546	6	4.99985	0.00915527
